price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,sqft_above,lat,long,sqft_living15,sqft_lot15,houseage,has_underground,has_renovated
258950,3,1,1440,8050,1,0,1440,47.3187,-122.39,1790,7488,29,0,0
479000,2,2,1230,932,2,0,1020,47.6192,-122.301,1230,1064,10,1,0
510000,5,1,1550,9750,1,0,1550,47.6811,-122.169,1970,9750,48,0,0
400000,3,2,1760,6875,1,0,1760,47.74,-122.093,1670,13650,47,0,0
680000,5,2,2140,5000,1,0,2020,47.6044,-122.299,1810,4400,101,1,0
1750000,6,3,3510,5760,2,0,3510,47.6263,-122.312,3450,5760,108,0,0
335000,3,1,2010,9417,1,0,1500,47.373,-122.185,1200,8250,47,1,0
460000,5,2,3390,9760,1,0,1750,47.4462,-122.137,2360,9600,36,1,0
440000,4,2,2160,8119,1,0,1080,47.5443,-122.177,1850,9000,48,1,0
412250,2,2,1300,2983,1,0,1300,47.703,-122.015,1510,3876,9,0,0
185000,3,1,1280,4031,2,0,1280,47.3342,-122.215,1150,4500,29,0,0
286500,3,2,1840,8140,1,0,1040,47.3106,-122.325,1600,6720,40,1,0
422000,4,2,3200,6691,2,0,3200,47.367,-122.031,2610,6510,13,0,0
408000,3,2,2800,35362,2,0,2800,47.3507,-122.089,2800,37058,30,0,0
306500,2,1,1390,19988,1,2,1390,47.3985,-122.321,2580,10490,65,0,0
359900,4,2,2600,5188,2,0,2600,47.3451,-122.04,2610,5188,10,0,0
560000,3,2,1960,6058,2,0,1960,47.6319,-122.007,2480,6656,12,0,0
259875,3,1,1250,21303,1,0,1250,47.6625,-122.059,1250,17920,44,0,0
385000,3,1,1250,21303,1,0,1250,47.6625,-122.059,1250,17920,44,0,0
188000,1,1,550,16345,1,0,550,47.5181,-122.339,1100,9240,69,0,0
1142000,4,3,2500,5801,1,0,1960,47.632,-122.29,3670,7350,88,1,0
255000,3,1,1250,10094,1,0,1250,47.4987,-121.781,1300,10094,87,0,0
1185000,4,2,3020,8622,2,0,3020,47.5866,-122.201,3060,14303,38,0,1
635200,4,1,1640,4240,1,0,920,47.6766,-122.368,1300,4240,93,1,0
355000,3,1,1870,8250,2,0,1870,47.445,-122.285,1350,8714,59,0,1
544000,3,2,1760,1755,3,0,1760,47.6688,-122.279,1700,1721,17,0,0
402000,3,1,1320,3145,2,0,1320,47.5909,-122.297,1320,3002,17,0,0
575000,4,1,1430,4163,1,0,1430,47.6606,-122.397,1500,4000,104,0,0
216000,3,1,1580,9705,1,0,1580,47.3819,-122.09,1580,9942,37,0,0
850000,4,3,3090,6744,2,4,3090,47.768,-122.388,2020,6656,91,0,1
238000,3,2,1020,1204,2,0,720,47.5445,-122.376,1360,1506,10,1,0
625000,4,1,2180,4431,1,0,2020,47.636,-122.302,1890,4400,103,1,0
1110000,5,3,3350,4000,2,0,2510,47.6645,-122.291,1620,4000,17,1,0
820000,3,2,2510,5503,2,2,2510,47.5419,-122.383,1790,6099,19,0,0
355000,3,2,1880,5290,1,0,1250,47.5401,-122.3,2030,5092,40,1,0
495000,4,1,1810,7998,1,0,1210,47.726,-122.297,1830,7763,55,1,0
398750,3,2,2230,4000,2,0,2230,47.5801,-122.306,1310,4000,60,0,0
835000,4,2,3650,7784,2,0,3650,47.7066,-122.101,3150,6442,8,0,0
705000,6,2,2830,10579,1,0,1430,47.636,-122.171,2060,10745,47,1,0
625000,4,1,2120,5000,2,0,2120,47.6024,-122.296,1830,5000,115,0,0
550000,4,2,2090,6926,2,0,2090,47.6339,-122.022,2000,7151,25,0,0
540000,3,1,2600,5085,1,0,1400,47.5659,-122.376,1320,4000,74,1,0
519000,2,1,830,2820,1,0,830,47.689,-122.347,1460,3150,94,0,0
311000,4,2,1975,8734,2,0,1975,47.363,-122.034,1975,8538,19,0,0
305000,4,2,1900,7000,1,0,1420,47.3092,-122.376,1600,7600,47,1,0
395000,4,2,2640,35070,1,0,2640,47.4242,-122.181,2520,34986,51,0,0
275000,4,1,1610,6923,1,0,1010,47.3747,-122.306,1320,7684,45,1,0
450000,3,3,1770,1863,2,0,1430,47.5478,-122.005,1410,1375,11,1,0
324000,2,1,1070,6000,1,0,1070,47.7307,-122.332,1490,7622,59,0,0
565000,4,1,1540,2452,1,0,1540,47.6522,-122.348,1290,3360,108,0,0
373000,4,1,1590,7920,2,0,1590,47.7456,-122.336,1720,7998,54,0,0
613000,2,2,1170,1890,1,1,1170,47.6402,-122.371,2160,4000,87,0,0
614000,4,2,2880,9996,1,0,1920,47.7584,-122.143,2410,10584,33,1,0
595000,4,1,2510,8989,1,0,1680,47.5569,-122.172,2510,8931,51,1,0
440000,2,1,1280,12086,1,0,850,47.634,-122.033,1280,10452,31,1,0
425000,3,1,1570,12412,1,3,1570,47.438,-122.349,2130,12412,61,0,0
407000,2,1,740,6380,1,0,740,47.6929,-122.318,1800,6380,102,0,0
472000,3,1,1740,9038,1,0,1740,47.5897,-122.136,1390,9770,59,0,0
472000,3,2,1180,1262,3,0,1180,47.6381,-122.375,1180,2632,4,0,0
1250000,5,2,2960,28300,1,3,2160,47.7606,-122.37,2940,23250,55,1,0
412000,3,1,1880,5752,1,0,940,47.5354,-122.378,1110,5201,69,1,0
717000,3,1,1150,5000,1,0,1150,47.6805,-122.369,1160,5000,56,0,1
425000,3,1,1320,7076,1,0,1320,47.6131,-122.123,1510,9000,55,0,0
299999,4,2,1640,7200,1,0,820,47.4791,-122.347,1640,8200,70,1,0
254000,3,2,1470,7694,1,0,1470,47.3539,-122.054,1580,7480,23,0,0
178500,3,1,900,10511,1,0,900,47.2883,-122.272,1460,10643,54,0,0
800000,3,1,1510,3600,1,0,1230,47.6387,-122.363,1300,3600,104,1,0
420000,3,1,1440,5623,1,0,720,47.696,-122.319,1280,5623,92,1,0
319900,2,1,1380,9251,1,0,1380,47.7486,-122.249,1870,12158,75,0,0
350000,2,1,1150,7552,1,1,1150,47.7298,-122.286,1910,8145,71,0,0
968000,6,2,3610,17580,1,4,2070,47.5739,-122.069,2890,14060,55,1,0
491000,3,2,1250,1306,3,0,1250,47.6705,-122.39,1320,1306,15,0,0
948000,3,2,3510,9824,2,0,3510,47.5635,-122.032,3510,10588,13,0,0
900000,3,2,2260,9577,2,0,1700,47.6928,-122.399,1740,10240,89,1,1
270000,3,1,2840,9800,1,0,1420,47.3516,-122.119,1650,9590,38,1,0
198000,3,1,1430,7347,1,0,820,47.2927,-122.369,1430,8723,34,1,0
250000,2,1,1420,21158,1,0,1420,47.4594,-122.359,1220,8625,61,0,0
615000,4,2,2120,3720,2,0,2120,47.5526,-121.994,2170,3720,10,0,0
550000,3,2,2080,7749,2,0,2080,47.5723,-122.021,2210,7471,26,0,0
190000,2,2,1370,3438,2,0,1370,47.4606,-122.283,1370,2308,27,0,0
629000,4,2,1900,11171,1,0,1280,47.561,-122.126,2330,9934,30,1,0
434000,3,1,1660,8301,1,0,1660,47.7647,-122.263,1660,9489,59,0,0
415885,3,1,1310,4163,1,0,1310,47.5301,-122.381,1120,4166,50,0,0
550000,3,2,1840,3035,1,0,920,47.6557,-122.327,1780,4000,88,1,0
272000,1,0,1040,6034,1,1,580,47.5078,-122.251,1560,5650,24,1,0
665000,3,2,2610,35000,2,0,2610,47.7377,-122.101,3060,35427,26,0,0
510000,3,2,1990,7405,1,0,1990,47.5421,-122.172,2120,6462,43,0,0
530000,3,2,3080,17700,1,0,1740,47.4695,-122.366,2100,15100,49,1,0
355000,3,1,1200,16000,1,0,1200,47.7452,-122.101,1960,15500,44,0,0
255000,4,1,1250,9102,1,0,1250,47.4258,-122.327,1260,9180,60,0,0
790000,4,2,2640,9000,2,0,2640,47.6481,-122.125,2980,9137,24,0,0
695000,5,1,1790,9335,2,0,1790,47.5945,-122.201,1840,9612,62,0,0
255000,2,2,1140,8400,1,0,1140,47.4351,-122.335,1130,9375,60,0,0
410000,3,2,1790,5794,1,0,1380,47.7477,-122.171,2140,7769,29,1,0
650000,4,2,1910,16532,1,0,1420,47.6952,-122.39,2300,8250,74,1,0
675000,4,1,1530,3615,1,0,1530,47.6529,-122.334,1650,4200,102,0,0
332888,2,2,1050,1029,2,0,950,47.6018,-122.299,1350,3600,7,1,0
300000,3,1,1730,6900,1,0,1130,47.3915,-122.188,1950,7200,39,1,0
320000,4,1,1100,11824,1,0,1100,47.5704,-122.141,1380,11796,60,0,0
342500,5,2,2100,10726,1,0,1050,47.4922,-122.134,2100,10726,52,1,0
255000,1,0,880,1642,1,0,500,47.5732,-122.372,1410,2992,104,1,0
244000,3,2,1470,9337,2,0,1470,47.7651,-122.323,1360,8684,23,0,0
1420000,5,3,3950,11438,2,2,3430,47.6898,-122.189,2070,10751,9,1,0
218000,3,1,980,12812,1,0,980,47.4892,-122.306,1430,8986,58,0,0
359000,4,1,2180,10617,1,0,2180,47.7522,-122.307,1360,9519,64,0,0
205000,3,2,1600,7295,2,0,1600,47.3904,-122.165,1410,9000,22,0,0
500000,2,1,2070,5432,2,0,1370,47.5571,-122.299,2070,5505,64,1,0
510000,4,2,3180,5405,2,0,3180,47.4905,-122.14,2610,5403,14,0,0
1545000,4,2,2640,3000,2,0,2080,47.6313,-122.344,1910,3000,107,1,0
597500,3,1,2030,32565,1,0,1600,47.7112,-122.098,2910,34190,33,1,0
412000,3,1,1660,6992,1,0,1260,47.7576,-122.318,1390,7359,62,1,0
299950,2,1,1390,1756,3,0,1390,47.7274,-122.357,1340,1756,10,0,0
1081000,4,3,2490,4325,1,0,1690,47.6628,-122.326,1960,4284,93,1,1
422500,4,2,2550,8824,2,0,2550,47.3979,-122.212,2630,11237,24,0,0
410000,3,2,1270,10227,1,0,1270,47.6876,-122.168,1470,9750,46,0,0
1400000,4,3,2980,7000,2,3,2140,47.5933,-122.292,2200,4800,114,1,1
245000,3,2,1470,8000,1,0,1470,47.3191,-122.385,1980,8000,40,0,0
720000,4,3,3550,12327,1,0,2180,47.7533,-122.205,3170,12937,24,1,0
315000,2,1,780,7200,1,0,780,47.5609,-122.279,1750,7200,79,0,0
191950,2,2,1390,1302,2,0,1390,47.3081,-122.329,1390,2052,28,0,0
455000,4,2,2440,5001,2,0,2440,47.5108,-122.193,2260,5001,9,0,0
523000,3,1,1260,3135,1,0,1260,47.5755,-122.388,1700,4180,83,0,0
250000,3,2,1640,4420,2,0,1640,47.311,-122.21,1230,6632,96,0,1
294000,3,3,1670,4120,1,0,1140,47.4881,-122.199,1010,4120,86,1,1
490000,3,2,2380,6000,1,0,2040,47.6955,-122.275,1680,7200,53,1,0
310000,4,1,1030,5750,1,0,1030,47.553,-122.37,1250,5750,43,0,0
265000,3,1,1560,10489,1,0,1560,47.2048,-121.999,1400,10489,53,0,0
402000,4,1,1640,10500,1,0,1010,47.6933,-122.116,1680,7650,46,1,0
589450,4,2,3190,7941,2,0,3190,47.353,-122.002,3190,7255,9,0,0
219950,3,1,1200,8404,1,0,1200,47.4482,-122.269,2120,12000,50,0,0
750000,3,2,2250,5301,2,0,1510,47.6741,-122.271,2240,7200,39,1,0
478000,2,1,1960,6000,1,0,980,47.6531,-122.401,1650,6000,110,1,0
170000,3,1,1250,7015,1,0,1250,47.4548,-122.29,1510,11460,56,0,0
489950,4,2,2640,31941,1,0,2640,47.3099,-122.116,2780,35365,28,0,0
1370000,2,2,2460,16940,1,4,1930,47.6792,-122.404,2260,6851,78,1,0
319950,3,2,1700,7000,2,0,1700,47.3798,-122.025,1950,7000,19,0,0
208417,2,1,840,4200,1,0,840,47.5292,-122.316,830,5000,76,0,0
410000,4,2,1900,5100,1,0,950,47.6767,-122.38,1230,5100,100,1,1
590000,4,2,2160,4205,1,3,1080,47.7081,-122.276,2450,6014,45,1,0
648000,3,1,1610,10229,1,0,1610,47.553,-122.174,2270,8800,54,0,0
255000,3,2,1720,6194,2,0,1720,47.2624,-122.221,1720,6211,16,0,0
465000,4,2,2190,3267,2,0,2190,47.7751,-122.168,2190,3619,10,0,0
622000,4,1,3020,10714,1,0,1510,47.56,-122.181,2230,14400,57,1,0
306000,3,1,1980,9800,1,0,1980,47.3745,-122.224,1630,7650,23,0,0
617000,3,2,1880,5500,2,0,1880,47.657,-122.393,1230,5500,67,0,1
438750,3,1,1610,6480,1,0,1610,47.7137,-122.307,1230,8040,67,0,0
1280000,4,3,3260,4500,2,0,2300,47.6314,-122.353,2410,4995,84,1,1
995000,5,3,3970,8029,2,2,2970,47.7764,-122.385,2520,8214,35,1,0
635000,5,2,2620,5500,1,0,1710,47.6806,-122.388,1790,5500,104,1,0
215000,3,1,1180,9000,1,0,1180,47.39,-122.166,1290,8316,44,0,0
530000,3,2,1365,1090,3,0,1315,47.6776,-122.324,1360,1124,11,1,0
295000,2,1,720,4125,1,0,720,47.5245,-122.354,1000,6100,72,0,0
245000,3,2,1350,6775,1,0,930,47.3593,-122.289,1460,7210,34,1,0
400000,6,2,3060,17112,1,0,1530,47.4379,-122.146,2690,16038,48,1,0
303000,3,2,1850,8820,2,0,1850,47.1928,-122.01,1850,8651,21,0,0
330000,3,1,1320,9675,1,0,1320,47.5695,-121.902,1160,9675,44,0,0
700000,3,1,1990,13000,2,3,1990,47.7439,-122.262,2880,11340,35,0,0
126000,1,1,610,4400,1,0,610,47.4865,-122.197,1090,4930,92,0,0
850000,4,1,2500,35802,1,0,2500,47.6488,-122.153,2880,40510,59,0,0
405000,3,2,1440,7425,1,0,1440,47.7243,-122.185,1800,8344,49,0,0
485000,3,1,1790,6775,1,2,1790,47.5412,-122.377,1310,6028,64,0,0
400000,2,2,1050,1173,2,0,720,47.6181,-122.302,1340,1317,11,1,0
299950,3,2,1780,4650,2,0,1780,47.386,-122.047,3050,3848,3,0,0
585000,4,2,2200,9099,2,0,2200,47.733,-122.225,2270,8900,21,0,0
495000,4,2,1720,5413,2,0,1470,47.6929,-122.321,1510,5413,77,1,1
447000,3,2,1520,14080,2,0,1520,47.6273,-122.059,1530,9758,30,0,0
206000,3,1,1320,9239,1,0,1320,47.312,-122.183,1320,8415,47,0,0
500000,3,1,1070,4600,1,0,950,47.5627,-122.383,1090,4600,84,1,0
302500,4,2,1990,5511,2,0,1990,47.3585,-122.191,1850,6031,20,0,0
391000,2,1,890,5423,1,0,890,47.6966,-122.368,1690,5993,68,0,0
250000,3,2,1440,5457,2,0,1440,47.3784,-122.046,1480,6286,28,0,0
435000,4,2,2440,5350,2,0,2440,47.4891,-122.149,2440,5090,11,0,0
160000,4,2,1800,14722,1,0,1440,47.4874,-122.223,2400,10000,53,1,0
451000,5,3,2260,6508,1,0,1330,47.7508,-122.322,1940,9450,11,1,0
206000,2,1,810,7158,1,0,810,47.4882,-122.325,1090,7158,70,0,0
590000,4,2,2240,5400,2,0,1540,47.5785,-122.402,1830,5000,74,1,0
350000,3,1,1550,40752,1,0,1550,47.394,-122.202,1550,8000,60,0,0
1236300,5,3,3180,4628,2,0,2420,47.6423,-122.394,2060,4640,14,1,0
395000,6,2,2950,11200,1,0,1700,47.7476,-122.087,1790,11200,45,1,0
419000,5,3,2190,9652,2,0,2190,47.5049,-122.239,1440,6710,16,0,0
592350,2,2,1570,4665,1,0,1570,47.709,-122.017,2165,6262,8,0,0
855000,5,3,3420,5669,2,0,2620,47.5366,-122.067,3310,6006,11,1,0
771000,4,2,2420,7200,2,0,2420,47.6893,-122.197,2650,7800,23,0,0
1850000,5,3,3680,6060,2,0,2630,47.6341,-122.304,3050,5850,89,1,0
545000,4,1,1910,6731,1,0,1210,47.5693,-122.391,1780,6350,61,1,0
615000,3,1,1780,5175,1,0,990,47.5696,-122.386,1780,5175,88,1,0
625500,2,1,2160,7439,1,0,1300,47.6981,-122.286,1680,7439,62,1,0
232000,3,1,1460,15000,1,0,1460,47.3182,-122.271,1510,15000,48,0,0
168000,3,1,1370,7439,1,0,1370,47.4499,-122.189,2350,3370,51,0,0
238000,3,1,1370,7439,1,0,1370,47.4499,-122.189,2350,3370,52,0,0
260000,3,2,1500,7401,2,0,1500,47.2625,-122.221,1720,7171,17,0,0
460000,3,1,1210,7500,1,0,1210,47.5294,-122.033,1250,6000,64,0,0
900000,3,2,2850,11535,1,1,1680,47.748,-122.288,2670,9942,62,1,1
289950,3,1,1090,8280,1,0,1090,47.7562,-122.318,1060,7609,67,0,1
265000,3,1,1450,5858,1,0,1450,47.3482,-122.037,1520,6573,24,0,0
465000,4,2,1820,20349,1,0,1340,47.7415,-122.096,1270,12800,37,1,0
370000,3,1,1320,7201,1,0,1320,47.7126,-122.211,1380,7201,43,0,0
240000,2,1,1670,9880,1,0,1670,47.4864,-122.348,1670,9807,73,0,1
232000,4,2,1440,5911,1,0,1440,47.5072,-122.181,1500,11089,71,0,0
237502,3,1,980,7560,1,0,980,47.5256,-122.375,1300,7560,63,0,0
1280000,4,3,4340,5500,2,0,2850,47.6427,-122.397,1290,5500,6,1,0
957000,4,2,2860,11545,1,0,1430,47.588,-122.168,2190,11396,49,1,0
218000,3,1,1140,4875,1,0,1140,47.3684,-122.08,980,5070,45,0,0
205000,3,1,1120,8366,1,0,1120,47.3632,-122.11,1260,9000,46,0,0
350000,3,3,1460,1592,2,0,1130,47.5481,-122.374,1560,1701,8,1,0
256000,4,2,2050,5787,2,0,2050,47.3527,-122.315,2030,6615,12,0,0
275000,3,1,1250,7654,1,0,1000,47.7289,-122.291,1310,7350,62,1,0
372000,4,2,2520,9604,2,0,2520,47.3893,-122.216,2540,9793,25,0,0
688888,3,3,2580,9825,1,1,1760,47.5314,-122.054,2140,10270,37,1,0
170000,2,1,1200,24792,2,0,1200,47.6337,-121.961,2150,24792,38,0,0
530000,5,2,2140,7910,1,0,1070,47.6071,-122.137,1680,8700,52,1,0
905000,4,3,3440,7661,2,0,3440,47.5429,-121.995,3580,6478,8,0,0
365000,4,2,1800,5070,1,0,1080,47.5303,-122.28,1870,5365,35,1,0
312000,4,2,1790,10584,1,0,1290,47.4061,-122.188,1730,9120,34,1,0
400000,2,1,1250,7680,1,0,1250,47.5242,-122.371,1250,7680,92,0,1
278750,2,2,800,5765,1,0,800,47.7024,-122.346,1160,3844,78,0,0
510000,3,2,1410,11995,1,0,1410,47.5718,-122.127,2690,12650,50,0,0
527700,2,2,1330,806,3,0,1330,47.6904,-122.395,1320,1389,6,0,0
740000,4,2,2890,4000,1,0,2190,47.6419,-122.351,2280,4000,84,1,0
512000,4,2,2550,17209,2,0,2550,47.4836,-122.136,2840,12560,18,0,0
362000,5,2,2880,8216,2,0,2880,47.3747,-122.185,1960,7200,13,0,0
225000,3,1,660,6600,1,0,660,47.4842,-122.33,1320,6600,75,0,0
491500,3,2,1470,4322,2,0,1470,47.5672,-122.018,1610,4322,29,0,0
429950,4,1,1700,10230,1,0,1320,47.7453,-122.351,2000,8006,56,1,0
375000,3,1,1040,9800,1,0,1040,47.5765,-122.155,1280,8880,59,0,0
199400,2,1,880,4000,1,0,880,47.5331,-122.352,1430,4000,98,0,0
364900,4,2,2490,9346,2,2,2490,47.3831,-122.147,2650,9454,19,0,0
324950,3,1,1210,7560,1,0,1210,47.5255,-122.374,980,7560,73,0,0
467000,5,2,2080,4000,1,0,1040,47.5858,-122.308,1940,6000,106,1,0
380000,3,1,1380,5400,1,0,1380,47.7134,-122.288,1190,6075,60,0,0
250000,3,2,1620,10850,1,0,1620,47.4437,-122.194,1910,10568,48,0,0
700000,4,1,1680,4021,1,0,1680,47.6663,-122.332,1710,4021,93,0,0
206990,3,1,1330,9620,1,0,1330,47.3174,-122.127,1300,10360,38,0,0
670000,3,1,1730,3400,1,0,970,47.6662,-122.364,1640,5000,87,1,0
315000,2,1,790,6969,1,0,790,47.6978,-122.164,1380,12196,59,0,1
319950,3,2,2240,7500,2,0,2240,47.265,-122.22,2190,7506,30,0,0
419000,3,1,1500,8272,1,0,1500,47.7741,-122.38,1630,8270,56,0,0
205000,3,2,1800,11419,1,0,1800,47.2623,-122.217,2220,11406,25,0,0
335000,4,2,1980,4745,2,0,1980,47.3495,-122.04,1980,4878,10,0,0
397000,3,1,1340,5100,1,0,1340,47.694,-122.348,1550,5100,61,0,0
370000,2,1,750,2020,1,0,750,47.6175,-122.301,1630,2383,107,0,1
330000,4,2,1790,9920,1,0,1170,47.5126,-122.149,1990,9648,45,1,0
399000,3,2,1940,16300,1,0,1140,47.774,-122.283,1940,11250,36,1,0
249900,3,2,1220,6404,1,0,1220,47.3523,-122.059,1570,7000,20,0,0
717000,3,1,1310,3880,1,0,1090,47.6821,-122.392,1570,3880,58,1,0
319000,4,2,1930,8336,2,0,1930,47.4016,-122.166,2280,7959,19,0,0
635000,4,3,2100,3800,2,0,2100,47.6807,-122.291,1320,3800,43,0,0
355000,3,1,1180,7573,1,0,1180,47.7372,-122.294,1320,7573,37,0,0
585000,4,1,3140,12519,1,0,2320,47.6941,-122.173,2240,7308,63,1,1
320000,3,2,2320,7800,1,0,1160,47.5141,-122.316,1380,7800,54,1,0
305495,3,1,2110,10200,2,0,2110,47.4744,-122.154,1800,10200,48,0,0
240000,4,2,1790,14690,1,1,1670,47.3965,-122.321,2440,10664,54,1,0
199950,5,2,1740,8750,1,0,1740,47.3904,-122.299,1740,8750,55,0,0
1620000,4,3,3820,8114,2,0,3820,47.5837,-122.194,2440,9195,9,0,0
770000,3,3,2050,21744,2,4,1750,47.4536,-122.376,2300,12200,85,1,0
255000,4,2,1680,3179,2,0,1680,47.3258,-122.186,1678,3590,12,0,0
289000,4,2,1930,8925,1,0,1930,47.4501,-122.128,1930,8400,40,0,0
494500,4,3,3760,8804,2,0,2470,47.5161,-122.191,1960,7225,12,1,0
746000,3,2,2370,9619,1,0,1650,47.6366,-122.099,1960,9712,41,1,0
385000,4,3,2120,13000,2,0,2120,47.4745,-122.141,2180,11440,36,0,0
688100,4,2,2370,10513,2,0,2370,47.6915,-122.099,2110,9540,27,0,0
870300,4,2,2350,3150,1,0,1690,47.6605,-122.335,1750,3150,104,1,0
310000,3,1,1180,8474,1,0,1180,47.7416,-122.327,1180,7200,58,0,0
500000,3,2,2270,5654,2,0,2270,47.7733,-122.351,1770,7840,16,0,0
255000,3,2,1830,7770,1,0,1400,47.3925,-122.161,1960,7272,37,1,0
1475000,3,2,3910,7080,1,0,1970,47.6324,-122.289,3480,7370,66,1,0
154500,3,1,890,9465,1,0,890,47.4388,-122.328,1590,9147,57,0,0
425000,3,2,1820,8058,1,0,1260,47.7241,-122.168,1850,7384,40,1,0
700000,4,2,2440,7491,2,0,2440,47.561,-122.019,2490,8580,26,0,0
410500,2,1,1110,3943,1,0,740,47.6436,-122.352,1590,4311,98,1,0
432000,3,2,1870,7080,1,0,1210,47.7244,-122.179,1620,8000,45,1,0
530000,3,1,1240,4080,1,0,1240,47.5745,-122.291,1420,4080,101,0,0
465000,3,2,1560,8640,1,0,1560,47.7294,-122.186,1970,8625,47,0,0
498688,3,2,1910,5600,2,0,1910,47.5752,-122.009,1800,4928,25,0,0
573500,3,1,2200,21450,1,0,1600,47.4527,-122.372,1880,11250,63,1,0
349900,4,2,2530,13474,2,0,2530,47.289,-122.344,2490,13140,20,0,0
220000,3,1,1130,12519,1,0,1130,47.4965,-122.176,1460,12507,56,0,0
260000,2,1,820,6771,1,0,820,47.52,-122.354,1000,4440,96,0,0
290000,2,1,960,4000,1,0,960,47.5554,-122.267,1210,4000,96,0,0
615000,4,1,1980,3240,1,0,1780,47.584,-122.294,2250,4000,85,1,0
730000,4,3,3370,5638,2,0,2250,47.7196,-122.223,3080,7200,13,1,0
332500,3,2,1800,10500,2,0,1800,47.3879,-122.032,1870,8555,19,0,0
650000,5,3,3990,10120,2,0,2820,47.741,-122.208,2750,9622,24,1,0
1400000,4,2,4070,7800,3,0,3390,47.6838,-122.327,2020,6760,12,1,0
465000,4,1,1640,7194,1,0,1480,47.7649,-122.205,1440,9405,100,1,0
690000,4,3,3730,11820,2,0,2460,47.5775,-122.019,3680,10667,24,1,0
289900,3,1,1220,7004,1,0,1220,47.4492,-122.157,1640,7210,48,0,0
1620000,3,3,3490,4000,2,0,2570,47.6385,-122.281,1880,4000,5,1,0
339950,3,2,1730,4286,2,0,1730,47.432,-122.329,1780,4343,16,0,0
367999,4,2,3430,8000,1,0,3430,47.3183,-122.382,2090,8000,43,0,0
380000,4,2,2320,10079,2,0,2320,47.3828,-122.026,2010,7438,21,0,0
440000,3,1,2030,17100,1,0,2030,47.451,-122.365,1950,14400,61,0,0
309500,3,1,1340,13560,1,0,1340,47.741,-122.234,1540,15000,46,0,0
350000,3,1,1130,8201,1,0,1130,47.7359,-122.306,1180,8203,66,0,0
215000,2,2,1180,2521,2,0,1180,47.3487,-122.021,1310,3003,10,0,0
254000,2,1,910,6000,1,0,910,47.5253,-122.266,1460,5800,71,0,0
567000,3,1,1630,4275,1,3,1630,47.6851,-122.322,1800,4275,107,0,0
402000,2,1,710,1173,2,0,710,47.6412,-122.329,1370,1173,71,0,0
625000,4,2,2820,8408,2,0,2820,47.7538,-122.325,1300,8408,1,0,0
432000,4,1,1970,5160,1,0,1970,47.534,-122.373,1230,4920,73,0,0
335500,5,3,2240,19090,1,0,1700,47.4416,-122.149,2280,20000,46,1,0
672500,2,1,1860,5940,1,2,1020,47.5751,-122.407,2130,5940,58,1,0
336000,4,1,1780,4310,1,0,1780,47.5486,-122.278,1460,4310,95,0,0
294400,4,2,1788,10183,2,0,1788,47.2883,-122.218,1700,6600,24,0,0
541900,3,2,1880,3054,2,0,1880,47.6091,-122.147,1840,3815,27,0,0
505000,3,1,2300,11400,1,0,1520,47.6884,-122.128,2300,10140,37,1,0
255000,3,2,1610,6176,2,0,1610,47.3657,-122.173,1680,7414,20,0,0
435000,6,2,2270,11970,1,0,1470,47.7722,-122.204,2270,10640,51,1,0
636000,2,1,1230,3600,1,0,1230,47.6423,-122.361,1210,4500,89,0,0
655000,4,3,3420,33106,2,0,3420,47.3554,-121.986,3420,36590,10,0,0
280500,3,1,1670,6988,1,0,1370,47.4283,-122.323,1090,7753,62,1,0
520000,2,1,1120,6141,1,0,900,47.6924,-122.372,1500,7529,69,1,0
354000,4,2,2580,5476,2,0,2580,47.4042,-122.205,2900,5476,9,0,0
810000,5,2,3847,17654,1,2,2299,47.3379,-122.322,2690,15344,39,1,0
879900,4,2,3580,12000,1,0,1840,47.6319,-122.05,2910,12428,36,1,0
902500,3,3,3240,23522,2,0,2130,47.3388,-122.033,3180,23273,23,1,0
900000,3,1,1540,8400,1,0,1540,47.6187,-122.295,1330,4800,113,0,0
419500,4,2,2550,7200,2,2,2550,47.4793,-122.18,2560,5715,11,0,0
685000,4,2,2340,6000,1,0,1270,47.6495,-122.401,1600,6000,61,1,0
429950,4,2,2320,4524,2,0,2320,47.4798,-122.136,2330,4524,10,0,0
464950,4,2,1640,6000,2,0,1640,47.559,-122.365,1640,4800,4,0,0
239900,2,1,910,9000,1,0,910,47.4463,-121.771,1410,9440,31,0,0
406250,4,3,2550,11524,2,0,2550,47.7324,-121.963,2370,14001,25,0,0
447000,4,2,2660,8027,2,0,2660,47.4831,-121.781,2480,8095,17,0,0
466800,3,2,1480,14250,2,0,1480,47.6595,-122.186,1660,14250,18,0,0
674000,4,2,2810,11560,1,0,1740,47.5846,-122.12,1970,11560,52,1,0
525000,1,1,830,3200,1,0,830,47.6557,-122.348,1350,2512,90,0,0
374900,3,2,2480,4950,2,0,2480,47.4389,-122.116,2230,5298,11,0,0
1443920,4,3,3720,5000,2,0,2720,47.6282,-122.322,2610,5000,109,1,0
559500,3,2,2150,9250,2,0,2150,47.7179,-122.113,2240,9266,30,0,0
522500,3,2,2370,7875,2,0,2370,47.5427,-121.863,2660,7752,11,0,0
498500,5,2,2990,7420,2,0,2990,47.4944,-122.162,2290,7678,18,0,0
571000,4,1,1350,4000,1,0,1350,47.6885,-122.386,1520,4000,84,0,0
